# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Nov 15 18:11:40 2018
#
# COLUMN plntname:       Planet Name
# COLUMN centralwavelng: Central Wavelength [microns]
# COLUMN bandwidth:      Band Width [microns]
# COLUMN plntransdep:    Transit Depth [percentage]
# COLUMN plntransdeperr1: Transit Depth Upper Unc. [percentage]
# COLUMN plntransdeperr2: Transit Depth Lower Unc. [percentage]
# COLUMN plntransdeplim: Transit Depth Limit Flag
# COLUMN plnradj:        Planet Radius [Jupiter radii]
# COLUMN plnradjerr1:    Planet Radius Upper Unc. [Jupiter radii]
# COLUMN plnradjerr2:    Planet Radius Lower Unc. [Jupiter radii]
# COLUMN plnradjlim:     Planet Radius Limit Flag
# COLUMN plnratror:      Ratio of Planet to Stellar Radius
# COLUMN plnratrorerr1:  Ratio of Planet to Stellar Radius Upper Unc.
# COLUMN plnratrorerr2:  Ratio of Planet to Stellar Radius Lower Unc.
# COLUMN plnratrorlim:   Ratio of Planet to Stellar Radius Limit Flag
# COLUMN plntranmid:     Transit Mid-Point [BJD]
# COLUMN plntranmiderr1: Transit Mid-Point Upper Unc. [BJD]
# COLUMN plntranmiderr2: Transit Mid-Point Lower Unc. [BJD]
# COLUMN plntranmidlim:  Transit Mid-Point Limit Flag
# COLUMN plntranreflink: Reference
# COLUMN facility:       Facility
# COLUMN instrument:     Instrument
#
rowid,plntname,centralwavelng,bandwidth,plntransdep,plntransdeperr1,plntransdeperr2,plntransdeplim,plnradj,plnradjerr1,plnradjerr2,plnradjlim,plnratror,plnratrorerr1,plnratrorerr2,plnratrorlim,plntranmid,plntranmiderr1,plntranmiderr2,plntranmidlim,plntranreflink,facility,instrument
588,GJ 1214 b,0.72000,0.02000,,,,,,,,,0.11640,0.00090,-0.00090,0,,,,,<a refstr=BEAN_ET_AL__2011 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2011ApJ...743...92B target=ref>Bean et al. 2011</a>,Magellan II Landon Clay Telescope,MMIRS
589,GJ 1214 b,0.74000,0.02000,,,,,,,,,0.11820,0.00070,-0.00070,0,,,,,<a refstr=BEAN_ET_AL__2011 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2011ApJ...743...92B target=ref>Bean et al. 2011</a>,Magellan II Landon Clay Telescope,MMIRS
590,GJ 1214 b,0.76000,0.02000,,,,,,,,,0.11870,0.00080,-0.00080,0,,,,,<a refstr=BEAN_ET_AL__2011 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2011ApJ...743...92B target=ref>Bean et al. 2011</a>,Magellan II Landon Clay Telescope,MMIRS
591,GJ 1214 b,0.78000,0.02000,,,,,,,,,0.11720,0.00080,-0.00080,0,,,,,<a refstr=BEAN_ET_AL__2011 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2011ApJ...743...92B target=ref>Bean et al. 2011</a>,Magellan II Landon Clay Telescope,MMIRS
592,GJ 1214 b,0.80000,0.02000,,,,,,,,,0.11720,0.00070,-0.00070,0,,,,,<a refstr=BEAN_ET_AL__2011 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2011ApJ...743...92B target=ref>Bean et al. 2011</a>,Magellan II Landon Clay Telescope,MMIRS
593,GJ 1214 b,0.82000,0.02000,,,,,,,,,0.11830,0.00060,-0.00060,0,,,,,<a refstr=BEAN_ET_AL__2011 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2011ApJ...743...92B target=ref>Bean et al. 2011</a>,Magellan II Landon Clay Telescope,MMIRS
594,GJ 1214 b,0.84000,0.02000,,,,,,,,,0.11680,0.00070,-0.00070,0,,,,,<a refstr=BEAN_ET_AL__2011 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2011ApJ...743...92B target=ref>Bean et al. 2011</a>,Magellan II Landon Clay Telescope,MMIRS
595,GJ 1214 b,0.89000,0.22000,,,,,,,,,0.11680,0.00060,-0.00060,0,,,,,<a refstr=BEAN_ET_AL__2011 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2011ApJ...743...92B target=ref>Bean et al. 2011</a>,Magellan II Landon Clay Telescope,MMIRS
596,GJ 1214 b,0.78500,0.01000,,,,,,,,,0.11670,0.00090,-0.00090,0,,,,,<a refstr=BEAN_ET_AL__2011 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2011ApJ...743...92B target=ref>Bean et al. 2011</a>,Magellan II Landon Clay Telescope,MMIRS
597,GJ 1214 b,0.79500,0.01000,,,,,,,,,0.11600,0.00070,-0.00070,0,,,,,<a refstr=BEAN_ET_AL__2011 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2011ApJ...743...92B target=ref>Bean et al. 2011</a>,Magellan II Landon Clay Telescope,MMIRS
598,GJ 1214 b,0.80500,0.01000,,,,,,,,,0.11560,0.00070,-0.00070,0,,,,,<a refstr=BEAN_ET_AL__2011 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2011ApJ...743...92B target=ref>Bean et al. 2011</a>,Magellan II Landon Clay Telescope,MMIRS
599,GJ 1214 b,0.81500,0.01000,,,,,,,,,0.11760,0.00080,-0.00080,0,,,,,<a refstr=BEAN_ET_AL__2011 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2011ApJ...743...92B target=ref>Bean et al. 2011</a>,Magellan II Landon Clay Telescope,MMIRS
600,GJ 1214 b,0.82500,0.01000,,,,,,,,,0.11760,0.00070,-0.00070,0,,,,,<a refstr=BEAN_ET_AL__2011 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2011ApJ...743...92B target=ref>Bean et al. 2011</a>,Magellan II Landon Clay Telescope,MMIRS
601,GJ 1214 b,0.83500,0.01000,,,,,,,,,0.11620,0.00070,-0.00070,0,,,,,<a refstr=BEAN_ET_AL__2011 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2011ApJ...743...92B target=ref>Bean et al. 2011</a>,Magellan II Landon Clay Telescope,MMIRS
602,GJ 1214 b,0.84500,0.01000,,,,,,,,,0.11720,0.00070,-0.00070,0,,,,,<a refstr=BEAN_ET_AL__2011 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2011ApJ...743...92B target=ref>Bean et al. 2011</a>,Magellan II Landon Clay Telescope,MMIRS
603,GJ 1214 b,0.85500,0.01000,,,,,,,,,0.11510,0.00080,-0.00080,0,,,,,<a refstr=BEAN_ET_AL__2011 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2011ApJ...743...92B target=ref>Bean et al. 2011</a>,Magellan II Landon Clay Telescope,MMIRS
604,GJ 1214 b,0.86500,0.01000,,,,,,,,,0.11680,0.00070,-0.00070,0,,,,,<a refstr=BEAN_ET_AL__2011 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2011ApJ...743...92B target=ref>Bean et al. 2011</a>,Magellan II Landon Clay Telescope,MMIRS
605,GJ 1214 b,0.87500,0.01000,,,,,,,,,0.11710,0.00070,-0.00070,0,,,,,<a refstr=BEAN_ET_AL__2011 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2011ApJ...743...92B target=ref>Bean et al. 2011</a>,Magellan II Landon Clay Telescope,MMIRS
606,GJ 1214 b,0.88500,0.01000,,,,,,,,,0.11710,0.00070,-0.00070,0,,,,,<a refstr=BEAN_ET_AL__2011 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2011ApJ...743...92B target=ref>Bean et al. 2011</a>,Magellan II Landon Clay Telescope,MMIRS
607,GJ 1214 b,0.89500,0.01000,,,,,,,,,0.11590,0.00070,-0.00070,0,,,,,<a refstr=BEAN_ET_AL__2011 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2011ApJ...743...92B target=ref>Bean et al. 2011</a>,Magellan II Landon Clay Telescope,MMIRS
608,GJ 1214 b,0.90500,0.01000,,,,,,,,,0.11670,0.00060,-0.00060,0,,,,,<a refstr=BEAN_ET_AL__2011 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2011ApJ...743...92B target=ref>Bean et al. 2011</a>,Magellan II Landon Clay Telescope,MMIRS
609,GJ 1214 b,0.91500,0.01000,,,,,,,,,0.11750,0.00070,-0.00070,0,,,,,<a refstr=BEAN_ET_AL__2011 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2011ApJ...743...92B target=ref>Bean et al. 2011</a>,Magellan II Landon Clay Telescope,MMIRS
610,GJ 1214 b,0.92500,0.01000,,,,,,,,,0.11780,0.00060,-0.00060,0,,,,,<a refstr=BEAN_ET_AL__2011 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2011ApJ...743...92B target=ref>Bean et al. 2011</a>,Magellan II Landon Clay Telescope,MMIRS
611,GJ 1214 b,0.93500,0.01000,,,,,,,,,0.11650,0.00090,-0.00090,0,,,,,<a refstr=BEAN_ET_AL__2011 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2011ApJ...743...92B target=ref>Bean et al. 2011</a>,Magellan II Landon Clay Telescope,MMIRS
612,GJ 1214 b,0.94500,0.01000,,,,,,,,,0.11680,0.00080,-0.00080,0,,,,,<a refstr=BEAN_ET_AL__2011 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2011ApJ...743...92B target=ref>Bean et al. 2011</a>,Magellan II Landon Clay Telescope,MMIRS
613,GJ 1214 b,0.95500,0.01000,,,,,,,,,0.11760,0.00090,-0.00090,0,,,,,<a refstr=BEAN_ET_AL__2011 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2011ApJ...743...92B target=ref>Bean et al. 2011</a>,Magellan II Landon Clay Telescope,MMIRS
614,GJ 1214 b,0.96500,0.01000,,,,,,,,,0.11720,0.00090,-0.00090,0,,,,,<a refstr=BEAN_ET_AL__2011 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2011ApJ...743...92B target=ref>Bean et al. 2011</a>,Magellan II Landon Clay Telescope,MMIRS
615,GJ 1214 b,0.97500,0.01000,,,,,,,,,0.11610,0.00100,-0.00100,0,,,,,<a refstr=BEAN_ET_AL__2011 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2011ApJ...743...92B target=ref>Bean et al. 2011</a>,Magellan II Landon Clay Telescope,MMIRS
616,GJ 1214 b,0.98500,0.01000,,,,,,,,,0.11650,0.00110,-0.00110,0,,,,,<a refstr=BEAN_ET_AL__2011 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2011ApJ...743...92B target=ref>Bean et al. 2011</a>,Magellan II Landon Clay Telescope,MMIRS
617,GJ 1214 b,0.99500,0.01000,,,,,,,,,0.11680,0.00110,-0.00110,0,,,,,<a refstr=BEAN_ET_AL__2011 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2011ApJ...743...92B target=ref>Bean et al. 2011</a>,Magellan II Landon Clay Telescope,MMIRS
618,CoRoT-1 b,1.14400,0.05200,,,,,,,,,0.13800,0.00240,-0.00240,0,,,,,<a refstr=RANJAN_ET_AL__2014 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...785..148R target=ref>Ranjan et al. 2014</a>,Hubble Space Telescope satellite,WFC3
619,CoRoT-1 b,1.19400,0.04800,,,,,,,,,0.14100,0.00290,-0.00270,0,,,,,<a refstr=RANJAN_ET_AL__2014 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...785..148R target=ref>Ranjan et al. 2014</a>,Hubble Space Telescope satellite,WFC3
620,CoRoT-1 b,1.24100,0.04600,,,,,,,,,0.13840,0.00190,-0.00200,0,,,,,<a refstr=RANJAN_ET_AL__2014 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...785..148R target=ref>Ranjan et al. 2014</a>,Hubble Space Telescope satellite,WFC3
621,CoRoT-1 b,1.28750,0.04700,,,,,,,,,0.14100,0.00230,-0.00230,0,,,,,<a refstr=RANJAN_ET_AL__2014 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...785..148R target=ref>Ranjan et al. 2014</a>,Hubble Space Telescope satellite,WFC3
622,CoRoT-1 b,1.33400,0.04600,,,,,,,,,0.13890,0.00300,-0.00450,0,,,,,<a refstr=RANJAN_ET_AL__2014 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...785..148R target=ref>Ranjan et al. 2014</a>,Hubble Space Telescope satellite,WFC3
623,CoRoT-1 b,1.38100,0.04800,,,,,,,,,0.14100,0.00240,-0.00240,0,,,,,<a refstr=RANJAN_ET_AL__2014 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...785..148R target=ref>Ranjan et al. 2014</a>,Hubble Space Telescope satellite,WFC3
624,CoRoT-1 b,1.43000,0.05000,,,,,,,,,0.13960,0.00320,-0.00400,0,,,,,<a refstr=RANJAN_ET_AL__2014 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...785..148R target=ref>Ranjan et al. 2014</a>,Hubble Space Telescope satellite,WFC3
625,CoRoT-1 b,1.48100,0.05200,,,,,,,,,0.13700,0.00290,-0.00360,0,,,,,<a refstr=RANJAN_ET_AL__2014 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...785..148R target=ref>Ranjan et al. 2014</a>,Hubble Space Telescope satellite,WFC3
626,CoRoT-1 b,1.53400,0.05400,,,,,,,,,0.13070,0.00230,-0.00240,0,,,,,<a refstr=RANJAN_ET_AL__2014 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...785..148R target=ref>Ranjan et al. 2014</a>,Hubble Space Telescope satellite,WFC3
627,CoRoT-1 b,1.59000,0.05800,,,,,,,,,0.13190,0.00200,-0.00200,0,,,,,<a refstr=RANJAN_ET_AL__2014 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...785..148R target=ref>Ranjan et al. 2014</a>,Hubble Space Telescope satellite,WFC3
628,TrES-2 b,1.09650,0.10500,,,,,,,,,0.12850,0.00079,-0.00079,0,,,,,<a refstr=RANJAN_ET_AL__2014 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...785..148R target=ref>Ranjan et al. 2014</a>,Hubble Space Telescope satellite,WFC3
629,TrES-2 b,1.17700,0.05600,,,,,,,,,0.12947,0.00077,-0.00079,0,,,,,<a refstr=RANJAN_ET_AL__2014 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...785..148R target=ref>Ranjan et al. 2014</a>,Hubble Space Telescope satellite,WFC3
630,TrES-2 b,1.23100,0.05200,,,,,,,,,0.12763,0.00096,-0.00096,0,,,,,<a refstr=RANJAN_ET_AL__2014 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...785..148R target=ref>Ranjan et al. 2014</a>,Hubble Space Telescope satellite,WFC3
631,TrES-2 b,1.28300,0.05200,,,,,,,,,0.12881,0.00091,-0.00091,0,,,,,<a refstr=RANJAN_ET_AL__2014 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...785..148R target=ref>Ranjan et al. 2014</a>,Hubble Space Telescope satellite,WFC3
632,TrES-2 b,1.33500,0.05200,,,,,,,,,0.12997,0.00097,-0.00097,0,,,,,<a refstr=RANJAN_ET_AL__2014 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...785..148R target=ref>Ranjan et al. 2014</a>,Hubble Space Telescope satellite,WFC3
633,TrES-2 b,1.38800,0.05400,,,,,,,,,0.12855,0.00099,-0.00099,0,,,,,<a refstr=RANJAN_ET_AL__2014 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...785..148R target=ref>Ranjan et al. 2014</a>,Hubble Space Telescope satellite,WFC3
634,TrES-2 b,1.44350,0.05700,,,,,,,,,0.13000,0.00103,-0.00103,0,,,,,<a refstr=RANJAN_ET_AL__2014 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...785..148R target=ref>Ranjan et al. 2014</a>,Hubble Space Telescope satellite,WFC3
635,TrES-2 b,1.50350,0.06300,,,,,,,,,0.12955,0.00104,-0.00104,0,,,,,<a refstr=RANJAN_ET_AL__2014 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...785..148R target=ref>Ranjan et al. 2014</a>,Hubble Space Telescope satellite,WFC3
636,TrES-2 b,1.56900,0.06800,,,,,,,,,0.12885,0.00094,-0.00094,0,,,,,<a refstr=RANJAN_ET_AL__2014 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...785..148R target=ref>Ranjan et al. 2014</a>,Hubble Space Telescope satellite,WFC3
637,TrES-2 b,1.65350,0.10100,,,,,,,,,0.12847,0.00113,-0.00114,0,,,,,<a refstr=RANJAN_ET_AL__2014 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...785..148R target=ref>Ranjan et al. 2014</a>,Hubble Space Telescope satellite,WFC3
638,TrES-4 b,1.12250,0.06300,,,,,,,,,0.09320,0.00240,-0.00240,0,,,,,<a refstr=RANJAN_ET_AL__2014 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...785..148R target=ref>Ranjan et al. 2014</a>,Hubble Space Telescope satellite,WFC3
639,TrES-4 b,1.18050,0.05300,,,,,,,,,0.09500,0.00220,-0.00230,0,,,,,<a refstr=RANJAN_ET_AL__2014 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...785..148R target=ref>Ranjan et al. 2014</a>,Hubble Space Telescope satellite,WFC3
640,TrES-4 b,1.23200,0.05000,,,,,,,,,0.09150,0.00220,-0.00240,0,,,,,<a refstr=RANJAN_ET_AL__2014 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...785..148R target=ref>Ranjan et al. 2014</a>,Hubble Space Telescope satellite,WFC3
641,TrES-4 b,1.28250,0.05100,,,,,,,,,0.09390,0.00300,-0.00300,0,,,,,<a refstr=RANJAN_ET_AL__2014 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...785..148R target=ref>Ranjan et al. 2014</a>,Hubble Space Telescope satellite,WFC3
642,TrES-4 b,1.33300,0.05000,,,,,,,,,0.09670,0.00180,-0.00180,0,,,,,<a refstr=RANJAN_ET_AL__2014 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...785..148R target=ref>Ranjan et al. 2014</a>,Hubble Space Telescope satellite,WFC3
643,TrES-4 b,1.38550,0.05500,,,,,,,,,0.09430,0.00210,-0.00210,0,,,,,<a refstr=RANJAN_ET_AL__2014 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...785..148R target=ref>Ranjan et al. 2014</a>,Hubble Space Telescope satellite,WFC3
644,TrES-4 b,1.44100,0.05600,,,,,,,,,0.09420,0.00220,-0.00220,0,,,,,<a refstr=RANJAN_ET_AL__2014 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...785..148R target=ref>Ranjan et al. 2014</a>,Hubble Space Telescope satellite,WFC3
645,TrES-4 b,1.49900,0.06000,,,,,,,,,0.09540,0.00190,-0.00190,0,,,,,<a refstr=RANJAN_ET_AL__2014 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...785..148R target=ref>Ranjan et al. 2014</a>,Hubble Space Telescope satellite,WFC3
646,TrES-4 b,1.56250,0.06700,,,,,,,,,0.09150,0.00240,-0.00260,0,,,,,<a refstr=RANJAN_ET_AL__2014 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...785..148R target=ref>Ranjan et al. 2014</a>,Hubble Space Telescope satellite,WFC3
647,TrES-4 b,1.63800,0.08400,,,,,,,,,0.10080,0.00270,-0.00270,0,,,,,<a refstr=RANJAN_ET_AL__2014 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...785..148R target=ref>Ranjan et al. 2014</a>,Hubble Space Telescope satellite,WFC3
648,HD 209458 b,3.60000,,,,,,,,,,0.12077,0.00085,-0.00084,0,2454465.637110,0.000270,-0.000270,0,<a refstr=EVANS_ET_AL__2015 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2015MNRAS.451..680E target=ref>Evans et al. 2015</a>,Spitzer Space Telescope satellite,IRAC
649,HD 209458 b,3.60000,,,,,,,,,,0.12220,0.00062,-0.00062,0,2454666.547420,0.000210,-0.000210,0,<a refstr=EVANS_ET_AL__2015 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2015MNRAS.451..680E target=ref>Evans et al. 2015</a>,Spitzer Space Telescope satellite,IRAC
650,HD 209458 b,4.50000,,,,,,,,,,0.12199,0.00094,-0.00091,0,2454670.072900,0.000290,-0.000290,0,<a refstr=EVANS_ET_AL__2015 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2015MNRAS.451..680E target=ref>Evans et al. 2015</a>,Spitzer Space Telescope satellite,IRAC
651,HD 209458 b,4.50000,,,,,,,,,,0.12099,0.00029,-0.00029,0,2455216.405640,0.000070,-0.000070,0,<a refstr=EVANS_ET_AL__2015 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2015MNRAS.451..680E target=ref>Evans et al. 2015</a>,Spitzer Space Telescope satellite,IRAC
652,HD 209458 b,5.80000,,,,,,,,,,0.12007,0.00248,-0.00265,0,2454465.636630,0.000320,-0.000310,0,<a refstr=EVANS_ET_AL__2015 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2015MNRAS.451..680E target=ref>Evans et al. 2015</a>,Spitzer Space Telescope satellite,IRAC
653,HD 209458 b,5.80000,,,,,,,,,,0.11880,0.00284,-0.00272,0,2454666.547440,0.000330,-0.000330,0,<a refstr=EVANS_ET_AL__2015 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2015MNRAS.451..680E target=ref>Evans et al. 2015</a>,Spitzer Space Telescope satellite,IRAC
654,HD 209458 b,8.00000,,,,,,,,,,0.12007,0.00114,-0.00114,0,2454458.587300,0.000130,-0.000130,0,<a refstr=EVANS_ET_AL__2015 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2015MNRAS.451..680E target=ref>Evans et al. 2015</a>,Spitzer Space Telescope satellite,IRAC
655,HD 209458 b,8.00000,,,,,,,,,,0.11991,0.00073,-0.00073,0,2454670.072430,0.000220,-0.000220,0,<a refstr=EVANS_ET_AL__2015 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2015MNRAS.451..680E target=ref>Evans et al. 2015</a>,Spitzer Space Telescope satellite,IRAC
656,GJ 1214 b,3.60000,,,,,,,,,,0.11638,0.00037,-0.00037,0,,,,,<a refstr=GILLON_ET_AL__2014 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014A%26A...563A..21G target=ref> Gillon et al. 2014</a>,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC)
657,GJ 1214 b,4.50000,,,,,,,,,,0.11694,0.00017,-0.00017,0,,,,,<a refstr=GILLON_ET_AL__2014 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014A%26A...563A..21G target=ref> Gillon et al. 2014</a>,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC)
658,GJ 1214 b,0.83800,,,,,,,,,,0.11735,0.00086,-0.00086,0,,,,,<a refstr=GILLON_ET_AL__2014 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014A%26A...563A..21G target=ref> Gillon et al. 2014</a>,La Silla Observatory's 60-cm TRAPPIST Telescope,TRAPPISTCam
659,GJ 1214 b,1.25000,,1.334000,0.020000,-0.021000,0,,,,,,,,,2455375.850000,0.000100,-0.000200,0,<a refstr=CROLL_ET_AL__2011 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2011ApJ...736...78C target=ref>Croll et al. 2011</a>,Canada-France-Hawaii Telescope,WIRCam
660,GJ 1214 b,2.15000,,1.459000,0.030000,-0.029000,0,,,,,,,,,2455375.850000,0.000200,-0.000100,0,<a refstr=CROLL_ET_AL__2011 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2011ApJ...736...78C target=ref>Croll et al. 2011</a>,Canada-France-Hawaii Telescope,WIRCam
661,GJ 1214 b,1.25000,,1.302000,0.044000,-0.040000,0,,,,,,,,,2455416.940400,0.000100,-0.000100,0,<a refstr=CROLL_ET_AL__2011 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2011ApJ...736...78C target=ref>Croll et al. 2011</a>,Canada-France-Hawaii Telescope,WIRCam
662,GJ 1214 b,1.69000,,1.290000,0.050000,-0.043000,0,,,,,,,,,2455416.940200,0.000200,-0.000400,0,<a refstr=CROLL_ET_AL__2011 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2011ApJ...736...78C target=ref>Croll et al. 2011</a>,Canada-France-Hawaii Telescope,WIRCam
663,GJ 1214 b,1.25000,,1.368000,0.026000,-0.021000,0,,,,,,,,,2455424.842400,0.000400,-0.000200,0,<a refstr=CROLL_ET_AL__2011 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2011ApJ...736...78C target=ref>Croll et al. 2011</a>,Canada-France-Hawaii Telescope,WIRCam
664,GJ 1214 b,2.15000,,1.422000,0.032000,-0.034000,0,,,,,,,,,2455424.842300,0.000100,-0.000100,0,<a refstr=CROLL_ET_AL__2011 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2011ApJ...736...78C target=ref>Croll et al. 2011</a>,Canada-France-Hawaii Telescope,WIRCam
665,GJ 1214 b,1.25000,,1.307000,0.034000,-0.031000,0,,,,,,,,,2455462.772200,0.000200,-0.000200,0,<a refstr=CROLL_ET_AL__2011 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2011ApJ...736...78C target=ref>Croll et al. 2011</a>,Canada-France-Hawaii Telescope,WIRCam
666,GJ 1214 b,2.15000,,1.424000,0.044000,-0.031000,0,,,,,,,,,2455462.772200,0.000200,-0.000200,0,<a refstr=CROLL_ET_AL__2011 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2011ApJ...736...78C target=ref>Croll et al. 2011</a>,Canada-France-Hawaii Telescope,WIRCam
667,GJ 1214 b,1.14650,0.02300,1.345100,0.003100,-0.003100,0,,,,,,,,,,,,,<a refstr=KREIDBERG_ET_AL__2014 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014Natur.505...69K target=ref>Kreidberg et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
668,GJ 1214 b,1.16950,0.02300,1.346200,0.003000,-0.003000,0,,,,,,,,,,,,,<a refstr=KREIDBERG_ET_AL__2014 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014Natur.505...69K target=ref>Kreidberg et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
